category,setting,billing_code_type,billing_code,description,charge_type,rate
facility,inpatient,MS-DRG,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETE MCC",case rate,"27,007.5"
facility,inpatient,MS-DRG,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,case rate,"49,645.4"
facility,inpatient,MS-DRG,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,case rate,"39,078.6"
facility,inpatient,MS-DRG,290,ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC,case rate,"17,794.8"
facility,inpatient,MS-DRG,291,HEART FAILURE AND SHOCK WITH MCC,case rate,"32,344.1"
facility,inpatient,MS-DRG,292,HEART FAILURE AND SHOCK WITH CC,case rate,"21,348.7"
facility,inpatient,MS-DRG,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,case rate,"9,978.9"
facility,inpatient,MS-DRG,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",case rate,"29,778.5"
facility,inpatient,MS-DRG,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",case rate,"12,803.5"
facility,inpatient,MS-DRG,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",case rate,"8,026.7"
facility,inpatient,MS-DRG,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,case rate,"29,404.1"
facility,inpatient,MS-DRG,300,PERIPHERAL VASCULAR DISORDERS WITH CC,case rate,"26,534.1"
facility,inpatient,MS-DRG,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,case rate,"17,680.3"
facility,inpatient,MS-DRG,302,ATHEROSCLEROSIS WITH MCC,case rate,"21,142.9"
facility,inpatient,MS-DRG,303,ATHEROSCLEROSIS WITHOUT MCC,case rate,"12,221.9"
facility,inpatient,MS-DRG,304,HYPERTENSION WITH MCC,case rate,"29,119.3"
facility,inpatient,MS-DRG,305,HYPERTENSION WITHOUT MCC,case rate,"13,645.1"
facility,inpatient,MS-DRG,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,case rate,"37,115.5"
facility,inpatient,MS-DRG,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,case rate,"16,836.9"
facility,inpatient,MS-DRG,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,case rate,"29,892.7"
facility,inpatient,MS-DRG,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,case rate,"18,324.7"
facility,inpatient,MS-DRG,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT C MCC,case rate,"13,868.1"
facility,inpatient,MS-DRG,311,ANGINA PECTORIS,case rate,"12,696.3"
facility,inpatient,MS-DRG,312,SYNCOPE AND COLLAPSE,case rate,"15,837.2"
facility,inpatient,MS-DRG,313,CHEST PAIN,case rate,"12,965.3"
facility,inpatient,MS-DRG,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,case rate,"53,375.5"
facility,inpatient,MS-DRG,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,case rate,"23,852.2"
facility,inpatient,MS-DRG,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,case rate,"16,919.3"
facility,inpatient,MS-DRG,317,CONCOMITANT LEFT ATRIAL APPENDAGE CLOSURE AND CARDIAC  MCC,case rate,"112,439.6"
facility,inpatient,MS-DRG,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,case rate,"79,840.1"
facility,inpatient,MS-DRG,320,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT  MCC,case rate,"42,071.3"
facility,inpatient,MS-DRG,321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALU MCC,case rate,"51,742.9"
facility,inpatient,MS-DRG,322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALU MCC,case rate,"32,883.0"
facility,inpatient,MS-DRG,323,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL D MCC,case rate,"77,417.2"
facility,inpatient,MS-DRG,324,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL D MCC,case rate,"58,073.8"
facility,inpatient,MS-DRG,325,CORONARY INTRAVASCULAR LITHOTRIPSY WITHOUT INTRALUMIN MCC,case rate,"52,021.0"
facility,inpatient,MS-DRG,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",case rate,"92,312.8"
facility,inpatient,MS-DRG,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",case rate,"44,134.3"
facility,inpatient,MS-DRG,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT MCC",case rate,"28,962.4"
facility,inpatient,MS-DRG,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,case rate,"83,460.9"
facility,inpatient,MS-DRG,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,case rate,"42,963.7"
facility,inpatient,MS-DRG,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,case rate,"30,009.3"
facility,inpatient,MS-DRG,332,RECTAL RESECTION WITH MCC,case rate,"63,045.1"
facility,inpatient,MS-DRG,333,RECTAL RESECTION WITH CC,case rate,"38,626.8"
facility,inpatient,MS-DRG,334,RECTAL RESECTION WITHOUT CC/MCC,case rate,"30,143.9"
facility,inpatient,MS-DRG,335,PERITONEAL ADHESIOLYSIS WITH MCC,case rate,"65,869.7"
facility,inpatient,MS-DRG,336,PERITONEAL ADHESIOLYSIS WITH CC,case rate,"38,396.0"
facility,inpatient,MS-DRG,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,case rate,"27,900.9"
facility,inpatient,MS-DRG,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,case rate,"48,974.7"
facility,inpatient,MS-DRG,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,case rate,"27,068.4"
facility,inpatient,MS-DRG,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,case rate,"22,633.3"
facility,inpatient,MS-DRG,347,ANAL AND STOMAL PROCEDURES WITH MCC,case rate,"43,016.4"
facility,inpatient,MS-DRG,348,ANAL AND STOMAL PROCEDURES WITH CC,case rate,"22,880.5"
facility,inpatient,MS-DRG,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,case rate,"16,011.6"
facility,inpatient,MS-DRG,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,case rate,"43,983.4"
facility,inpatient,MS-DRG,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,case rate,"27,350.1"
facility,inpatient,MS-DRG,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,case rate,"20,039.6"
facility,inpatient,MS-DRG,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,case rate,"53,307.9"
facility,inpatient,MS-DRG,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,case rate,"30,920.0"
facility,inpatient,MS-DRG,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT MCC,case rate,"24,231.0"
facility,inpatient,MS-DRG,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,case rate,"77,529.9"
facility,inpatient,MS-DRG,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,case rate,"40,931.6"
facility,inpatient,MS-DRG,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,case rate,"24,629.1"
facility,inpatient,MS-DRG,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,case rate,"30,352.9"
facility,inpatient,MS-DRG,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,case rate,"18,496.4"
facility,inpatient,MS-DRG,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,case rate,"12,685.4"
facility,inpatient,MS-DRG,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECT MCC,case rate,"31,777.9"
facility,inpatient,MS-DRG,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECT MCC,case rate,"18,709.0"
facility,inpatient,MS-DRG,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECT MCC,case rate,"13,183.4"
facility,inpatient,MS-DRG,374,DIGESTIVE MALIGNANCY WITH MCC,case rate,"38,379.6"
facility,inpatient,MS-DRG,375,DIGESTIVE MALIGNANCY WITH CC,case rate,"22,333.4"
facility,inpatient,MS-DRG,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,case rate,"16,048.0"
facility,inpatient,MS-DRG,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,case rate,"33,046.6"
facility,inpatient,MS-DRG,378,GASTROINTESTINAL HEMORRHAGE WITH CC,case rate,"17,920.2"
facility,inpatient,MS-DRG,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,case rate,"11,571.1"
facility,inpatient,MS-DRG,380,COMPLICATED PEPTIC ULCER WITH MCC,case rate,"34,977.0"
facility,inpatient,MS-DRG,381,COMPLICATED PEPTIC ULCER WITH CC,case rate,"19,796.0"
facility,inpatient,MS-DRG,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,case rate,"13,619.6"
facility,inpatient,MS-DRG,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,case rate,"22,978.7"
facility,inpatient,MS-DRG,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,case rate,"15,806.3"
facility,inpatient,MS-DRG,385,INFLAMMATORY BOWEL DISEASE WITH MCC,case rate,"29,531.3"
facility,inpatient,MS-DRG,386,INFLAMMATORY BOWEL DISEASE WITH CC,case rate,"18,038.3"
facility,inpatient,MS-DRG,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,case rate,"12,183.7"
facility,inpatient,MS-DRG,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,case rate,"26,719.4"
facility,inpatient,MS-DRG,389,GASTROINTESTINAL OBSTRUCTION WITH CC,case rate,"14,572.1"
facility,inpatient,MS-DRG,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,case rate,"9,944.3"
facility,inpatient,MS-DRG,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIV MCC",case rate,"23,354.9"
facility,inpatient,MS-DRG,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIV MCC",case rate,"14,183.1"
facility,inpatient,MS-DRG,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,case rate,"30,098.4"
facility,inpatient,MS-DRG,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,case rate,"17,109.5"
facility,inpatient,MS-DRG,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,case rate,"11,567.5"
facility,inpatient,MS-DRG,397,APPENDIX PROCEDURES WITH MCC,case rate,"45,034.0"
facility,inpatient,MS-DRG,398,APPENDIX PROCEDURES WITH CC,case rate,"27,506.4"
facility,inpatient,MS-DRG,399,APPENDIX PROCEDURES WITHOUT CC/MCC,case rate,"20,432.2"
facility,inpatient,MS-DRG,402,SINGLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUS MCC,case rate,"71,419.0"
facility,inpatient,MS-DRG,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",case rate,"98,669.1"
facility,inpatient,MS-DRG,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",case rate,"51,043.2"
facility,inpatient,MS-DRG,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",case rate,"38,817.7"
facility,inpatient,MS-DRG,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY  MCC,case rate,"63,637.6"
facility,inpatient,MS-DRG,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY  MCC,case rate,"38,103.3"
facility,inpatient,MS-DRG,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY  MCC,case rate,"28,191.7"
facility,inpatient,MS-DRG,411,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,case rate,"49,738.1"
facility,inpatient,MS-DRG,412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,case rate,"38,743.1"
facility,inpatient,MS-DRG,413,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,case rate,"30,216.6"
facility,inpatient,MS-DRG,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E.  MCC,case rate,"63,683.1"
facility,inpatient,MS-DRG,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E.  MCC,case rate,"35,953.1"
facility,inpatient,MS-DRG,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E.  MCC,case rate,"24,905.4"
facility,inpatient,MS-DRG,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,case rate,"43,196.4"
facility,inpatient,MS-DRG,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,case rate,"30,145.7"
facility,inpatient,MS-DRG,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT C MCC,case rate,"23,949.3"
facility,inpatient,MS-DRG,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,case rate,"64,148.4"
facility,inpatient,MS-DRG,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,case rate,"29,764.0"
facility,inpatient,MS-DRG,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,case rate,"26,706.7"
facility,inpatient,MS-DRG,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH M MCC,case rate,"73,925.5"
facility,inpatient,MS-DRG,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,case rate,"41,498.7"
facility,inpatient,MS-DRG,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHO MCC,case rate,"28,095.4"
facility,inpatient,MS-DRG,426,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL F MCC,case rate,"190,518.5"
facility,inpatient,MS-DRG,427,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL F MCC,case rate,"129,029.3"
facility,inpatient,MS-DRG,428,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL F MCC,case rate,"100,065.1"
facility,inpatient,MS-DRG,429,COMBINED ANTERIOR AND POSTERIOR CERVICAL SPINAL FUSION  MCC,case rate,"151,591.7"
facility,inpatient,MS-DRG,430,COMBINED ANTERIOR AND POSTERIOR CERVICAL SPINAL FUSION  MCC,case rate,"99,427.1"
facility,inpatient,MS-DRG,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,case rate,"35,609.5"
facility,inpatient,MS-DRG,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,case rate,"19,443.4"
facility,inpatient,MS-DRG,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,case rate,"12,658.1"
facility,inpatient,MS-DRG,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,case rate,"33,163.0"
facility,inpatient,MS-DRG,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,case rate,"20,495.8"
facility,inpatient,MS-DRG,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOU MCC,case rate,"14,270.3"
facility,inpatient,MS-DRG,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,case rate,"30,242.0"
facility,inpatient,MS-DRG,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,case rate,"15,635.4"
facility,inpatient,MS-DRG,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,case rate,"11,180.3"
facility,inpatient,MS-DRG,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCO MCC",case rate,"34,359.0"
facility,inpatient,MS-DRG,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCO MCC",case rate,"17,562.1"
facility,inpatient,MS-DRG,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCO MCC",case rate,"12,770.8"
facility,inpatient,MS-DRG,444,DISORDERS OF THE BILIARY TRACT WITH MCC,case rate,"30,618.3"
facility,inpatient,MS-DRG,445,DISORDERS OF THE BILIARY TRACT WITH CC,case rate,"19,710.6"
facility,inpatient,MS-DRG,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,case rate,"14,490.3"
facility,inpatient,MS-DRG,447,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITH MCC OR MCC,case rate,"121,858.7"
facility,inpatient,MS-DRG,448,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,case rate,"74,218.2"
facility,inpatient,MS-DRG,450,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITH MCC OR C MCC,case rate,"93,603.4"
facility,inpatient,MS-DRG,451,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,case rate,"56,088.9"
facility,inpatient,MS-DRG,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MAL MCC",case rate,"153,929.2"
facility,inpatient,MS-DRG,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MAL MCC",case rate,"104,314.7"
facility,inpatient,MS-DRG,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MAL MCC",case rate,"78,480.5"
facility,inpatient,MS-DRG,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER  MCC,case rate,"111,543.5"
facility,inpatient,MS-DRG,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER  MCC,case rate,"52,050.1"
facility,inpatient,MS-DRG,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUS MCC,case rate,"98,165.6"
facility,inpatient,MS-DRG,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUS MCC,case rate,"53,595.1"
facility,inpatient,MS-DRG,465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUS MCC,case rate,"31,552.5"
facility,inpatient,MS-DRG,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,case rate,"92,596.4"
facility,inpatient,MS-DRG,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,case rate,"62,252.6"
facility,inpatient,MS-DRG,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,case rate,"47,680.5"
facility,inpatient,MS-DRG,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT O MCC,case rate,"59,409.8"
facility,inpatient,MS-DRG,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT O MCC,case rate,"28,082.5"
facility,inpatient,MS-DRG,471,CERVICAL SPINAL FUSION WITH MCC,case rate,"88,283.1"
facility,inpatient,MS-DRG,472,CERVICAL SPINAL FUSION WITH CC,case rate,"52,657.2"
facility,inpatient,MS-DRG,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,case rate,"35,256.9"
facility,inpatient,MS-DRG,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE  MCC,case rate,"81,510.5"
facility,inpatient,MS-DRG,475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE  MCC,case rate,"39,208.5"
facility,inpatient,MS-DRG,476,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE  MCC,case rate,"21,139.2"
facility,inpatient,MS-DRG,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISS MCC,case rate,"62,505.2"
facility,inpatient,MS-DRG,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISS MCC,case rate,"42,503.9"
facility,inpatient,MS-DRG,479,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISS MCC,case rate,"32,276.0"
facility,inpatient,MS-DRG,480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,case rate,"53,457.0"
facility,inpatient,MS-DRG,481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,case rate,"37,714.4"
facility,inpatient,MS-DRG,482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT C MCC,case rate,"28,835.1"
facility,inpatient,MS-DRG,483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER  MCC,case rate,"46,315.5"
facility,inpatient,MS-DRG,485,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION W MCC,case rate,"58,593.7"
facility,inpatient,MS-DRG,486,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION W MCC,case rate,"38,546.8"
facility,inpatient,MS-DRG,487,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION W MCC,case rate,"28,720.6"
facility,inpatient,MS-DRG,488,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTIO MCC,case rate,"35,722.2"
facility,inpatient,MS-DRG,489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTIO MCC,case rate,"22,513.4"
facility,inpatient,MS-DRG,492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FO MCC",case rate,"64,544.6"
facility,inpatient,MS-DRG,493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FO MCC",case rate,"43,641.7"
facility,inpatient,MS-DRG,494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FO MCC",case rate,"34,271.7"
facility,inpatient,MS-DRG,495,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES  MCC,case rate,"63,986.6"
facility,inpatient,MS-DRG,496,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES  MCC,case rate,"35,860.4"
facility,inpatient,MS-DRG,497,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES  MCC,case rate,"24,411.0"
facility,inpatient,MS-DRG,498,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES  MCC,case rate,"45,890.1"
facility,inpatient,MS-DRG,499,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES  MCC,case rate,"21,099.2"
facility,inpatient,MS-DRG,500,SOFT TISSUE PROCEDURES WITH MCC,case rate,"57,592.1"
facility,inpatient,MS-DRG,501,SOFT TISSUE PROCEDURES WITH CC,case rate,"32,443.2"
facility,inpatient,MS-DRG,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,case rate,"25,394.3"
facility,inpatient,MS-DRG,503,FOOT PROCEDURES WITH MCC,case rate,"48,104.0"
facility,inpatient,MS-DRG,504,FOOT PROCEDURES WITH CC,case rate,"31,910.6"
facility,inpatient,MS-DRG,505,FOOT PROCEDURES WITHOUT CC/MCC,case rate,"31,910.6"
facility,inpatient,MS-DRG,506,MAJOR THUMB OR JOINT PROCEDURES,case rate,"27,246.5"
facility,inpatient,MS-DRG,507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,case rate,"35,227.8"
facility,inpatient,MS-DRG,508,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/ MCC,case rate,"23,458.5"
facility,inpatient,MS-DRG,510,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR  MCC",case rate,"51,948.3"
facility,inpatient,MS-DRG,511,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR  MCC",case rate,"35,651.3"
facility,inpatient,MS-DRG,512,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR  MCC",case rate,"29,222.3"
facility,inpatient,MS-DRG,513,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT  MCC",case rate,"27,364.7"
facility,inpatient,MS-DRG,514,"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT  MCC",case rate,"18,532.7"
facility,inpatient,MS-DRG,515,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O. MCC,case rate,"56,205.3"
facility,inpatient,MS-DRG,516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O. MCC,case rate,"36,563.8"
facility,inpatient,MS-DRG,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O. MCC,case rate,"27,130.2"
facility,inpatient,MS-DRG,518,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MC MCC,case rate,"65,140.8"
facility,inpatient,MS-DRG,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,case rate,"35,838.5"
facility,inpatient,MS-DRG,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT  MCC,case rate,"26,048.7"
facility,inpatient,MS-DRG,521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE MCC,case rate,"52,977.1"
facility,inpatient,MS-DRG,522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE MCC,case rate,"38,319.6"
facility,inpatient,MS-DRG,533,FRACTURES OF FEMUR WITH MCC,case rate,"27,715.5"
facility,inpatient,MS-DRG,534,FRACTURES OF FEMUR WITHOUT MCC,case rate,"14,793.8"
facility,inpatient,MS-DRG,535,FRACTURES OF HIP AND PELVIS WITH MCC,case rate,"24,172.9"
facility,inpatient,MS-DRG,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,case rate,"14,739.3"
facility,inpatient,MS-DRG,537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH MCC",case rate,"16,702.4"
facility,inpatient,MS-DRG,538,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH MCC",case rate,"12,205.5"
facility,inpatient,MS-DRG,539,OSTEOMYELITIS WITH MCC,case rate,"19,855.4"
facility,inpatient,MS-DRG,540,OSTEOMYELITIS WITH CC,case rate,"12,706.2"
facility,inpatient,MS-DRG,541,OSTEOMYELITIS WITHOUT CC/MCC,case rate,"15,900.8"
facility,inpatient,MS-DRG,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNE MCC,case rate,"18,306.4"
facility,inpatient,MS-DRG,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNE MCC,case rate,"19,281.6"
facility,inpatient,MS-DRG,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNE MCC,case rate,"13,736.0"
facility,inpatient,MS-DRG,545,CONNECTIVE TISSUE DISORDERS WITH MCC,case rate,"45,926.5"
facility,inpatient,MS-DRG,546,CONNECTIVE TISSUE DISORDERS WITH CC,case rate,"21,042.9"
facility,inpatient,MS-DRG,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,case rate,"13,563.3"
facility,inpatient,MS-DRG,548,SEPTIC ARTHRITIS WITH MCC,case rate,"36,616.5"
facility,inpatient,MS-DRG,549,SEPTIC ARTHRITIS WITH CC,case rate,"21,902.6"
