STFIPS,CTYFIPS,ST_ABBREV,CTYNAME,CBSATITLE,CBSAPOP,CTYPOP,CODE2023,CODE2013,CODE2006,CODE1990
30,33,MT,Garfield County,,,1218,6,6,6,6
30,35,MT,Glacier County,,,13681,6,6,6,6
30,37,MT,Golden Valley County,,,835,6,4,6,6
30,39,MT,Granite County,,,3502,6,6,6,6
30,41,MT,Hill County,,,16068,6,6,5,5
30,43,MT,Jefferson County,"Helena, MT",94451,12826,4,5,5,6
30,45,MT,Judith Basin County,,,2105,6,6,6,6
30,47,MT,Lake County,,,32853,6,6,6,6
30,49,MT,Lewis and Clark County,"Helena, MT",94451,73832,4,5,5,5
30,51,MT,Liberty County,,,1972,6,6,6,6
30,53,MT,Lincoln County,,,21525,6,6,6,6
30,55,MT,McCone County,,,1709,6,6,6,6
30,57,MT,Madison County,,,9265,6,6,6,6
30,59,MT,Meagher County,,,2013,6,6,6,6
30,61,MT,Mineral County,"Missoula, MT",126099,5058,4,6,6,6
30,63,MT,Missoula County,"Missoula, MT",126099,121041,4,4,4,5
30,65,MT,Musselshell County,,,5197,6,6,6,6
30,67,MT,Park County,,,17790,6,6,6,6
30,69,MT,Petroleum County,,,524,6,6,6,6
30,71,MT,Phillips County,,,4240,6,6,6,6
30,73,MT,Pondera County,,,6078,6,6,6,6
30,75,MT,Powder River County,,,1725,6,6,6,6
30,77,MT,Powell County,,,7051,6,6,6,6
30,79,MT,Prairie County,,,1107,6,6,6,6
30,81,MT,Ravalli County,,,47298,6,6,6,6
30,83,MT,Richland County,,,11237,6,6,6,6
30,85,MT,Roosevelt County,,,10572,6,6,6,6
30,87,MT,Rosebud County,,,8088,6,6,6,6
30,89,MT,Sanders County,,,13442,6,6,6,6
30,91,MT,Sheridan County,,,3564,6,6,6,6
30,93,MT,Silver Bow County,"Butte-Silver Bow, MT",36068,36068,5,5,5,5
30,95,MT,Stillwater County,"Billings, MT",190208,9177,4,6,6,6
30,97,MT,Sweet Grass County,,,3715,6,6,6,6
30,99,MT,Teton County,,,6368,6,6,6,6
30,101,MT,Toole County,,,5082,6,6,6,6
30,103,MT,Treasure County,,,758,6,6,6,6
30,105,MT,Valley County,,,7513,6,6,6,6
30,107,MT,Wheatland County,,,2032,6,6,6,6
30,109,MT,Wibaux County,,,919,6,6,6,6
30,111,MT,Yellowstone County,"Billings, MT",190208,169852,4,4,4,4
31,1,NE,Adams County,"Hastings, NE",40355,30970,5,5,5,5
31,3,NE,Antelope County,,,6293,6,6,6,6
31,5,NE,Arthur County,,,433,6,6,6,6
31,7,NE,Banner County,"Scottsbluff, NE",36263,660,5,5,5,6
31,9,NE,Blaine County,,,453,6,6,6,6
31,11,NE,Boone County,,,5385,6,6,6,6
31,13,NE,Box Butte County,,,10672,6,6,6,6
31,15,NE,Boyd County,,,1741,6,6,6,6
31,17,NE,Brown County,,,2872,6,6,6,6
31,19,NE,Buffalo County,"Kearney, NE",57276,50586,5,5,5,5
31,21,NE,Burt County,,,6755,6,6,6,6
31,23,NE,Butler County,,,8427,6,6,6,6
31,25,NE,Cass County,"Omaha, NE-IA",976671,27122,3,3,3,3
31,27,NE,Cedar County,,,8371,6,6,6,6
31,29,NE,Chase County,,,3772,6,6,6,6
31,31,NE,Cherry County,,,5464,6,6,6,6
31,33,NE,Cheyenne County,,,9511,6,6,6,6
31,35,NE,Clay County,"Hastings, NE",40355,6049,5,6,5,6
31,37,NE,Colfax County,"Columbus, NE",44740,10444,5,6,6,6
31,39,NE,Cuming County,,,8929,6,6,6,6
31,41,NE,Custer County,,,10476,6,6,6,6
31,43,NE,Dakota County,"Sioux City, IA-NE-SD",143776,21042,4,4,4,4
31,45,NE,Dawes County,,,8241,6,6,6,6
31,47,NE,Dawson County,"Lexington, NE",25692,23884,5,5,5,6
31,49,NE,Deuel County,,,1902,6,6,6,6
31,51,NE,Dixon County,,,5464,6,4,4,6
31,53,NE,Dodge County,"Fremont, NE",36997,36997,5,5,5,5
31,55,NE,Douglas County,"Omaha, NE-IA",976671,586327,3,3,3,3
31,57,NE,Dundy County,,,1590,6,6,6,6
31,59,NE,Fillmore County,,,5553,6,6,6,6
31,61,NE,Franklin County,,,2873,6,6,6,6
31,63,NE,Frontier County,,,2633,6,6,6,6
31,65,NE,Furnas County,,,4575,6,6,6,6
31,67,NE,Gage County,"Beatrice, NE",21583,21583,5,5,5,5
31,69,NE,Garden County,,,1837,6,6,6,6
31,71,NE,Garfield County,,,1801,6,6,6,6
31,73,NE,Gosper County,"Lexington, NE",25692,1808,5,5,5,6
31,75,NE,Grant County,,,576,6,6,6,6
31,77,NE,Greeley County,,,2227,6,6,6,6
31,79,NE,Hall County,"Grand Island, NE",76333,62097,4,4,5,5
31,81,NE,Hamilton County,,,9429,6,4,6,6
31,83,NE,Harlan County,,,3054,6,6,6,6
31,85,NE,Hayes County,,,849,6,6,6,6
31,87,NE,Hitchcock County,,,2598,6,6,6,6
31,89,NE,Holt County,,,10043,6,6,6,6
31,91,NE,Hooker County,,,686,6,6,6,6
31,93,NE,Howard County,"Grand Island, NE",76333,6515,4,4,5,6
31,95,NE,Jefferson County,,,7154,6,6,6,6
31,97,NE,Johnson County,,,5287,6,6,6,6
31,99,NE,Kearney County,"Kearney, NE",57276,6690,5,5,5,6
31,101,NE,Keith County,,,8269,6,6,6,6
31,103,NE,Keya Paha County,,,787,6,6,6,6
31,105,NE,Kimball County,,,3315,6,6,6,6
31,107,NE,Knox County,,,8336,6,6,6,6
31,109,NE,Lancaster County,"Lincoln, NE",342448,324756,3,3,3,4
31,111,NE,Lincoln County,"North Platte, NE",34360,33685,5,5,5,5
31,113,NE,Logan County,"North Platte, NE",34360,675,5,5,5,6
31,115,NE,Loup County,,,599,6,6,6,6
31,117,NE,McPherson County,,,372,6,5,5,6
31,119,NE,Madison County,"Norfolk, NE",48417,35368,5,5,5,5
31,121,NE,Merrick County,"Grand Island, NE",76333,7721,4,4,5,6
31,123,NE,Morrill County,,,4527,6,6,6,6
31,125,NE,Nance County,,,3326,6,6,6,6
31,127,NE,Nemaha County,,,7035,6,6,6,6
31,129,NE,Nuckolls County,,,4041,6,6,6,6
31,131,NE,Otoe County,,,16198,6,6,6,6
31,133,NE,Pawnee County,,,2528,6,6,6,6
31,135,NE,Perkins County,,,2829,6,6,6,6
31,137,NE,Phelps County,,,8988,6,6,6,6
31,139,NE,Pierce County,"Norfolk, NE",48417,7332,5,5,5,6
31,141,NE,Platte County,"Columbus, NE",44740,34296,5,5,5,5
31,143,NE,Polk County,,,5166,6,6,6,6
31,145,NE,Red Willow County,,,10573,6,6,6,6
31,147,NE,Richardson County,,,7705,6,6,6,6
31,149,NE,Rock County,,,1245,6,6,6,6
31,151,NE,Saline County,,,14116,6,6,6,6
31,153,NE,Sarpy County,"Omaha, NE-IA",976671,196553,3,3,3,3
31,155,NE,Saunders County,"Omaha, NE-IA",976671,23118,3,3,3,6
31,157,NE,Scotts Bluff County,"Scottsbluff, NE",36263,35603,5,5,5,5
31,159,NE,Seward County,"Lincoln, NE",342448,17692,3,3,3,6
31,161,NE,Sheridan County,,,4996,6,6,6,6
31,163,NE,Sherman County,,,2980,6,6,6,6
31,165,NE,Sioux County,,,1127,6,5,6,6
31,167,NE,Stanton County,"Norfolk, NE",48417,5717,5,5,5,6
31,169,NE,Thayer County,,,4885,6,6,6,6
31,171,NE,Thomas County,,,671,6,6,6,6
31,173,NE,Thurston County,,,6507,6,6,6,6
31,175,NE,Valley County,,,4073,6,6,6,6
31,177,NE,Washington County,"Omaha, NE-IA",976671,21167,3,3,3,3
31,179,NE,Wayne County,,,9871,6,6,6,6
31,181,NE,Webster County,"Hastings, NE",40355,3336,5,6,6,6
31,183,NE,Wheeler County,,,785,6,6,6,6
31,185,NE,York County,,,14354,6,6,6,6
32,1,NV,Churchill County,"Fallon, NV",25843,25843,5,5,5,6
32,3,NV,Clark County,"Las Vegas-Henderson-North Las Vegas, NV",2322985,2322985,1,1,1,3
32,5,NV,Douglas County,"Gardnerville Ranchos, NV-CA",50818,49628,5,5,5,6
32,7,NV,Elko County,"Elko, NV",55909,54046,5,5,5,5
32,9,NV,Esmeralda County,,,744,6,6,6,6
32,11,NV,Eureka County,"Elko, NV",55909,1863,5,5,5,6
32,13,NV,Humboldt County,"Winnemucca, NV",17272,17272,5,5,6,6
32,15,NV,Lander County,,,5766,6,6,6,6
32,17,NV,Lincoln County,,,4482,6,6,6,6
32,19,NV,Lyon County,"Reno, NV",562500,61585,3,5,5,6
32,21,NV,Mineral County,,,4525,6,6,6,6
32,23,NV,Nye County,"Pahrump, NV",54738,54738,5,5,5,3
32,27,NV,Pershing County,,,6462,6,6,6,6
32,29,NV,Storey County,"Reno, NV",562500,4170,3,3,3,6
32,31,NV,Washoe County,"Reno, NV",562500,496745,3,3,3,3
32,33,NV,White Pine County,,,8788,6,6,6,6
32,510,NV,Carson City,"Carson City, NV",58130,58130,4,4,4,5
33,1,NH,Belknap County,"Laconia, NH",64781,64781,5,5,5,5
33,3,NH,Carroll County,,,52199,6,6,6,6
33,5,NH,Cheshire County,"Keene, NH",77350,77350,5,5,5,5
33,7,NH,Coos County,,,31504,6,5,5,5
33,9,NH,Grafton County,"Lebanon-Claremont, NH-VT",223072,91126,5,5,5,5
33,11,NH,Hillsborough County,"Manchester-Nashua, NH",426594,426594,3,3,3,2
33,13,NH,Merrimack County,"Concord, NH",156020,156020,5,5,5,5
33,15,NH,Rockingham County,"Boston-Cambridge-Newton, MA-NH",4900550,319424,2,2,2,2
33,17,NH,Strafford County,"Boston-Cambridge-Newton, MA-NH",4900550,132275,2,2,2,3
33,19,NH,Sullivan County,"Lebanon-Claremont, NH-VT",223072,43958,5,5,5,5
34,1,NJ,Atlantic County,"Atlantic City-Hammonton, NJ",371272,275638,3,3,3,3
34,3,NJ,Bergen County,"New York-Newark-Jersey City, NY-NJ",19557311,952997,2,2,2,2
34,5,NJ,Burlington County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,466103,2,2,2,2
34,7,NJ,Camden County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,524907,2,2,2,1
34,9,NJ,Cape May County,"Atlantic City-Hammonton, NJ",371272,95634,3,4,4,3
34,11,NJ,Cumberland County,"Vineland, NJ",151356,151356,4,4,4,4
34,13,NJ,Essex County,"New York-Newark-Jersey City, NY-NJ",19557311,849477,1,1,1,1
34,15,NJ,Gloucester County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,306601,2,2,2,2
34,17,NJ,Hudson County,"New York-Newark-Jersey City, NY-NJ",19557311,703366,1,1,1,1
34,19,NJ,Hunterdon County,"New York-Newark-Jersey City, NY-NJ",19557311,129777,2,2,2,2
34,21,NJ,Mercer County,"Trenton-Princeton, NJ",380688,380688,3,3,3,3
34,23,NJ,Middlesex County,"New York-Newark-Jersey City, NY-NJ",19557311,861418,2,2,2,2
34,25,NJ,Monmouth County,"New York-Newark-Jersey City, NY-NJ",19557311,644098,2,2,2,2
34,27,NJ,Morris County,"New York-Newark-Jersey City, NY-NJ",19557311,511151,2,2,2,2
34,29,NJ,Ocean County,"New York-Newark-Jersey City, NY-NJ",19557311,655735,2,2,2,2
34,31,NJ,Passaic County,"New York-Newark-Jersey City, NY-NJ",19557311,513936,2,2,2,2
34,33,NJ,Salem County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6241164,65117,2,2,2,2
34,35,NJ,Somerset County,"New York-Newark-Jersey City, NY-NJ",19557311,346875,2,2,2,2
34,37,NJ,Sussex County,"New York-Newark-Jersey City, NY-NJ",19557311,146084,2,2,2,2
34,39,NJ,Union County,"New York-Newark-Jersey City, NY-NJ",19557311,569815,2,1,2,1
34,41,NJ,Warren County,"Allentown-Bethlehem-Easton, PA-NJ",871229,110926,3,3,3,2
35,1,NM,Bernalillo County,"Albuquerque, NM",919543,672508,3,3,3,3
35,3,NM,Catron County,,,3827,6,6,6,6
35,5,NM,Chaves County,"Roswell, NM",63894,63894,5,5,5,5
35,6,NM,Cibola County,,,26950,6,5,5,6
35,7,NM,Colfax County,,,12246,6,6,6,6
35,9,NM,Curry County,"Clovis, NM",66466,47532,5,5,5,5
35,11,NM,De Baca County,,,1693,6,6,6,6
35,13,NM,Dona Ana County,"Las Cruces, NM",223337,223337,4,4,4,4
35,15,NM,Eddy County,"Carlsbad-Artesia, NM",60400,60400,5,5,5,5
35,17,NM,Grant County,"Silver City, NM",27686,27686,5,5,5,5
35,19,NM,Guadalupe County,,,4310,6,6,6,6
35,21,NM,Harding County,,,628,6,6,6,6
35,23,NM,Hidalgo County,,,4003,6,6,6,6
35,25,NM,Lea County,"Hobbs, NM",72452,72452,5,5,5,5
35,27,NM,Lincoln County,"Ruidoso, NM",20411,20411,5,6,5,6
35,28,NM,Los Alamos County,"Los Alamos, NM",19187,19187,5,5,5,4
35,29,NM,Luna County,"Deming, NM",25749,25749,5,5,5,5
35,31,NM,McKinley County,"Gallup, NM",69830,69830,5,5,5,5
35,33,NM,Mora County,"Las Vegas, NM",31122,4169,5,6,6,6
35,35,NM,Otero County,"Alamogordo, NM",68823,68823,5,5,5,5
35,37,NM,Quay County,,,8546,6,6,6,6
35,39,NM,Rio Arriba County,"Española, NM",40048,40048,5,5,5,6
35,41,NM,Roosevelt County,"Clovis, NM",66466,18934,5,5,5,5
35,43,NM,Sandoval County,"Albuquerque, NM",919543,153501,3,3,3,3
35,45,NM,San Juan County,"Farmington, NM",120418,120418,4,4,4,5
35,47,NM,San Miguel County,"Las Vegas, NM",31122,26953,5,5,5,5
35,49,NM,Santa Fe County,"Santa Fe, NM",155664,155664,4,4,4,4
35,51,NM,Sierra County,,,11436,6,6,6,6
35,53,NM,Socorro County,,,16115,6,6,6,6
35,55,NM,Taos County,"Taos, NM",34580,34580,5,5,5,6
35,57,NM,Torrance County,"Albuquerque, NM",919543,15454,3,3,3,6
35,59,NM,Union County,,,3980,6,6,6,6
35,61,NM,Valencia County,"Albuquerque, NM",919543,78080,3,3,3,3
36,1,NY,Albany County,"Albany-Schenectady-Troy, NY",904617,315811,3,3,3,3
36,3,NY,Allegany County,,,46694,6,6,6,6
36,5,NY,Bronx County,"New York-Newark-Jersey City, NY-NJ",19557311,1379946,1,1,1,1
36,7,NY,Broome County,"Binghamton, NY",244889,197117,4,4,4,3
36,9,NY,Cattaraugus County,"Olean, NY",76439,76439,5,5,5,5
36,11,NY,Cayuga County,"Auburn, NY",74998,74998,5,5,5,3
36,13,NY,Chautauqua County,"Jamestown-Dunkirk, NY",126027,126027,5,5,5,4
36,15,NY,Chemung County,"Elmira, NY",81426,81426,4,4,4,4
36,17,NY,Chenango County,,,46458,6,6,6,6
36,19,NY,Clinton County,"Plattsburgh, NY",78753,78753,5,5,5,5
36,21,NY,Columbia County,"Hudson, NY",61286,61286,5,5,5,6
36,23,NY,Cortland County,"Cortland, NY",46126,46126,5,5,5,5
36,25,NY,Delaware County,,,44740,6,6,6,6
36,27,NY,Dutchess County,"Kiryas Joel-Poughkeepsie-Newburgh, NY",703486,297545,3,2,3,3
36,29,NY,Erie County,"Buffalo-Cheektowaga, NY",1161192,950312,1,1,1,1
36,31,NY,Essex County,,,36910,6,6,6,6
36,33,NY,Franklin County,,,46373,6,5,5,6
36,35,NY,Fulton County,"Gloversville, NY",52669,52669,5,5,5,5
36,37,NY,Genesee County,"Batavia, NY",57535,57535,5,5,5,2
36,39,NY,Greene County,,,48061,6,6,6,6
36,41,NY,Hamilton County,,,5118,6,6,6,6
36,43,NY,Herkimer County,"Utica-Rome, NY",288668,59822,3,3,3,3
36,45,NY,Jefferson County,"Watertown-Fort Drum, NY",116637,116637,4,4,5,5
36,47,NY,Kings County,"New York-Newark-Jersey City, NY-NJ",19557311,2590516,1,1,1,1
36,49,NY,Lewis County,,,26699,6,6,6,6
36,51,NY,Livingston County,"Rochester, NY",1056701,61516,2,2,2,2
36,53,NY,Madison County,"Syracuse, NY",653633,67097,3,3,3,3
36,55,NY,Monroe County,"Rochester, NY",1056701,752035,1,1,1,1
36,57,NY,Montgomery County,"Amsterdam, NY",49623,49623,5,5,5,3
36,59,NY,Nassau County,"New York-Newark-Jersey City, NY-NJ",19557311,1383726,2,2,2,2
36,61,NY,New York County,"New York-Newark-Jersey City, NY-NJ",19557311,1596273,1,1,1,1
36,63,NY,Niagara County,"Buffalo-Cheektowaga, NY",1161192,210880,2,2,2,2
36,65,NY,Oneida County,"Utica-Rome, NY",288668,228846,3,3,3,3
36,67,NY,Onondaga County,"Syracuse, NY",653633,468249,3,3,3,3
36,69,NY,Ontario County,"Rochester, NY",1056701,112707,2,2,2,2
36,71,NY,Orange County,"Kiryas Joel-Poughkeepsie-Newburgh, NY",703486,405941,3,2,3,3
36,73,NY,Orleans County,"Rochester, NY",1056701,39318,2,2,2,2
36,75,NY,Oswego County,"Syracuse, NY",653633,118287,3,3,3,3
36,77,NY,Otsego County,"Oneonta, NY",60636,60636,5,5,5,5
36,79,NY,Putnam County,"New York-Newark-Jersey City, NY-NJ",19557311,98045,2,2,2,2
36,81,NY,Queens County,"New York-Newark-Jersey City, NY-NJ",19557311,2278029,1,1,1,1
36,83,NY,Rensselaer County,"Albany-Schenectady-Troy, NY",904617,159853,3,3,3,3
36,85,NY,Richmond County,"New York-Newark-Jersey City, NY-NJ",19557311,491133,1,1,1,1
36,87,NY,Rockland County,"New York-Newark-Jersey City, NY-NJ",19557311,339022,2,2,2,2
36,89,NY,St. Lawrence County,"Massena-Ogdensburg, NY",107733,107733,5,5,5,5
36,91,NY,Saratoga County,"Albany-Schenectady-Troy, NY",904617,238797,3,3,3,3
36,93,NY,Schenectady County,"Albany-Schenectady-Troy, NY",904617,160093,3,3,3,3
36,95,NY,Schoharie County,"Albany-Schenectady-Troy, NY",904617,30063,3,3,3,3
36,97,NY,Schuyler County,,,17650,6,6,6,6
36,99,NY,Seneca County,"Seneca Falls, NY",32882,32882,5,5,5,5
36,101,NY,Steuben County,"Corning, NY",92599,92599,5,5,5,5
36,103,NY,Suffolk County,"New York-Newark-Jersey City, NY-NJ",19557311,1525465,2,2,2,2
36,105,NY,Sullivan County,"Monticello, NY",79658,79658,5,6,6,6
36,107,NY,Tioga County,"Binghamton, NY",244889,47772,4,4,4,3
36,109,NY,Tompkins County,"Ithaca, NY",104777,104777,4,4,4,5
36,111,NY,Ulster County,"Kingston, NY",182319,182319,4,4,4,5
36,113,NY,Warren County,"Glens Falls, NY",126440,65599,4,4,4,4
36,115,NY,Washington County,"Glens Falls, NY",126440,60841,4,4,4,4
36,117,NY,Wayne County,"Rochester, NY",1056701,91125,2,2,2,2
36,119,NY,Westchester County,"New York-Newark-Jersey City, NY-NJ",19557311,990427,2,2,2,2
36,121,NY,Wyoming County,,,39666,6,6,6,6
36,123,NY,Yates County,,,24451,6,2,6,6
37,1,NC,Alamance County,"Burlington, NC",176353,176353,4,4,4,4
37,3,NC,Alexander County,"Hickory-Lenoir-Morganton, NC",368347,36512,3,3,3,3
37,5,NC,Alleghany County,,,11185,6,6,6,6
37,7,NC,Anson County,"Charlotte-Concord-Gastonia, NC-SC",2756069,22202,2,6,2,6
37,9,NC,Ashe County,,,27110,6,6,6,6
37,11,NC,Avery County,,,17571,6,6,6,6
37,13,NC,Beaufort County,"Washington, NC",44272,44272,5,5,5,6
37,15,NC,Bertie County,,,17240,6,6,6,6
37,17,NC,Bladen County,,,29446,6,6,6,6
37,19,NC,Brunswick County,"Wilmington, NC",453722,153064,3,3,3,4
37,21,NC,Buncombe County,"Asheville, NC",413463,273589,3,3,3,4
37,23,NC,Burke County,"Hickory-Lenoir-Morganton, NC",368347,87881,3,3,3,3
37,25,NC,Cabarrus County,"Charlotte-Concord-Gastonia, NC-SC",2756069,235797,2,2,2,2
37,27,NC,Caldwell County,"Hickory-Lenoir-Morganton, NC",368347,80492,3,3,3,3
37,29,NC,Camden County,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1787188,11088,2,5,5,5
37,31,NC,Carteret County,"Morehead City, NC",69380,69380,5,5,5,6
37,33,NC,Caswell County,,,22614,6,6,6,6
37,35,NC,Catawba County,"Hickory-Lenoir-Morganton, NC",368347,163462,3,3,3,3
37,37,NC,Chatham County,"Durham-Chapel Hill, NC",602407,79864,3,3,3,3
37,39,NC,Cherokee County,,,29512,6,6,6,6
37,41,NC,Chowan County,,,13940,6,6,6,6
37,43,NC,Clay County,,,11614,6,6,6,6
37,45,NC,Cleveland County,"Shelby-Kings Mountain, NC",100670,100670,5,5,5,5
37,47,NC,Columbus County,,,49885,6,6,6,6
37,49,NC,Craven County,"New Bern, NC",122488,100874,5,4,5,5
37,51,NC,Cumberland County,"Fayetteville, NC",390486,336699,3,3,3,3
37,53,NC,Currituck County,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1787188,31015,2,2,2,2
37,55,NC,Dare County,"Kill Devil Hills, NC",37956,37956,5,5,5,6
37,57,NC,Davidson County,"Winston-Salem, NC",688471,172586,3,3,5,3
37,59,NC,Davie County,"Winston-Salem, NC",688471,44090,3,3,3,3
37,61,NC,Duplin County,,,48990,6,6,6,6
37,63,NC,Durham County,"Durham-Chapel Hill, NC",602407,332680,3,3,3,3
37,65,NC,Edgecombe County,"Rocky Mount, NC",144090,48301,4,4,4,4
37,67,NC,Forsyth County,"Winston-Salem, NC",688471,389157,3,3,3,3
37,69,NC,Franklin County,"Raleigh-Cary, NC",1484338,74539,2,2,3,3
37,71,NC,Gaston County,"Charlotte-Concord-Gastonia, NC-SC",2756069,234215,2,2,2,2
37,73,NC,Gates County,"Virginia Beach-Chesapeake-Norfolk, VA-NC",1787188,10383,2,2,6,6
37,75,NC,Graham County,,,7980,6,6,6,6
37,77,NC,Granville County,,,61903,6,5,6,6
37,79,NC,Greene County,,,20211,6,6,4,6
37,81,NC,Guilford County,"Greensboro-High Point, NC",784101,546101,3,3,3,3
37,83,NC,Halifax County,"Roanoke Rapids, NC",64627,47848,5,5,5,5
37,85,NC,Harnett County,"Anderson Creek, NC",138832,138832,5,5,5,6
37,87,NC,Haywood County,"Waynesville, NC",62609,62609,5,3,3,6
37,89,NC,Henderson County,"Asheville, NC",413463,118106,3,3,3,6
37,91,NC,Hertford County,,,20875,6,6,6,6
37,93,NC,Hoke County,"Fayetteville, NC",390486,53787,3,3,3,6
37,95,NC,Hyde County,,,4576,6,6,6,6
37,97,NC,Iredell County,"Charlotte-Concord-Gastonia, NC-SC",2756069,195897,2,2,5,5
37,99,NC,Jackson County,,,42955,6,5,6,6
37,101,NC,Johnston County,"Raleigh-Cary, NC",1484338,234778,2,2,3,3
37,103,NC,Jones County,"New Bern, NC",122488,9233,5,4,5,6
37,105,NC,Lee County,"Sanford, NC",65476,65476,5,5,5,5
37,107,NC,Lenoir County,"Kinston, NC",54633,54633,5,5,5,5
37,109,NC,Lincoln County,"Charlotte-Concord-Gastonia, NC-SC",2756069,93095,2,2,5,2
37,111,NC,McDowell County,"Marion, NC",44753,44753,5,5,6,6
37,113,NC,Macon County,,,38065,6,6,6,6
37,115,NC,Madison County,"Asheville, NC",413463,21768,3,3,3,4
37,117,NC,Martin County,,,21508,6,6,6,6
37,119,NC,Mecklenburg County,"Charlotte-Concord-Gastonia, NC-SC",2756069,1145392,1,1,1,1
37,121,NC,Mitchell County,,,15094,6,6,6,6
37,123,NC,Montgomery County,,,25894,6,6,6,6
37,125,NC,Moore County,"Pinehurst-Southern Pines, NC",105531,105531,4,5,5,6
37,127,NC,Nash County,"Rocky Mount, NC",144090,95789,4,4,4,4
37,129,NC,New Hanover County,"Wilmington, NC",453722,234921,3,3,3,4
37,131,NC,Northampton County,"Roanoke Rapids, NC",64627,16779,5,5,5,6
37,133,NC,Onslow County,"Jacksonville, NC",207298,207298,4,4,4,4
37,135,NC,Orange County,"Durham-Chapel Hill, NC",602407,150477,3,3,3,3
37,137,NC,Pamlico County,"New Bern, NC",122488,12381,5,4,5,6
37,139,NC,Pasquotank County,"Elizabeth City, NC",40938,40938,5,5,5,5
37,141,NC,Pender County,"Wilmington, NC",453722,65737,3,3,3,6
37,143,NC,Perquimans County,,,13210,6,5,5,6
37,145,NC,Person County,"Durham-Chapel Hill, NC",602407,39386,3,3,3,6
37,147,NC,Pitt County,"Greenville, NC",173542,173542,4,4,4,4
37,149,NC,Polk County,,,19986,6,6,6,6
37,151,NC,Randolph County,"Greensboro-High Point, NC",784101,146043,3,3,3,3
37,153,NC,Richmond County,"Rockingham, NC",42778,42778,5,5,5,6
37,155,NC,Robeson County,"Lumberton, NC",116663,116663,5,5,5,5
37,157,NC,Rockingham County,"Greensboro-High Point, NC",784101,91957,3,3,3,5
37,159,NC,Rowan County,"Charlotte-Concord-Gastonia, NC-SC",2756069,149645,2,2,5,2
37,161,NC,Rutherford County,"Forest City, NC",64963,64963,5,5,5,6
37,163,NC,Sampson County,,,59120,6,6,6,6
37,165,NC,Scotland County,"Laurinburg, NC",34162,34162,5,5,5,5
37,167,NC,Stanly County,"Albemarle, NC",64153,64153,5,5,5,5
37,169,NC,Stokes County,"Winston-Salem, NC",688471,45175,3,3,3,3
37,171,NC,Surry County,"Mount Airy, NC",71403,71403,5,5,5,6
37,173,NC,Swain County,,,13967,6,6,6,6
37,175,NC,Transylvania County,"Brevard, NC",33355,33355,5,5,5,6
37,177,NC,Tyrrell County,,,3365,6,5,6,6
37,179,NC,Union County,"Charlotte-Concord-Gastonia, NC-SC",2756069,249070,2,2,2,2
37,181,NC,Vance County,"Henderson, NC",42138,42138,5,5,5,5
37,183,NC,Wake County,"Raleigh-Cary, NC",1484338,1175021,1,1,3,3
37,185,NC,Warren County,,,18713,6,6,6,6
37,187,NC,Washington County,,,10828,6,6,6,6
37,189,NC,Watauga County,"Boone, NC",55089,55089,5,5,5,5
37,191,NC,Wayne County,"Goldsboro, NC",117286,117286,4,4,4,4
37,193,NC,Wilkes County,"North Wilkesboro, NC",65784,65784,5,5,5,6
37,195,NC,Wilson County,"Wilson, NC",78449,78449,5,5,5,5
37,197,NC,Yadkin County,"Winston-Salem, NC",688471,37463,3,3,3,3
37,199,NC,Yancey County,,,18811,6,6,6,6
38,1,ND,Adams County,,,2115,6,6,6,6
38,3,ND,Barnes County,,,10758,6,6,6,6
38,5,ND,Benson County,,,5770,6,6,6,6
38,7,ND,Billings County,"Dickinson, ND",37836,1018,5,6,5,6
38,9,ND,Bottineau County,,,6376,6,6,6,6
38,11,ND,Bowman County,,,2894,6,6,6,6
38,13,ND,Burke County,,,2155,6,6,6,6
38,15,ND,Burleigh County,"Bismarck, ND",134846,99280,4,4,4,4
38,17,ND,Cass County,"Fargo, ND-MN",258663,192734,3,4,4,4
38,19,ND,Cavalier County,,,3597,6,6,6,6
38,21,ND,Dickey County,,,4923,6,6,6,6
38,23,ND,Divide County,,,2187,6,6,6,6
38,25,ND,Dunn County,"Dickinson, ND",37836,4015,5,6,6,6
38,27,ND,Eddy County,,,2314,6,6,6,6
38,29,ND,Emmons County,,,3250,6,6,6,6
38,31,ND,Foster County,,,3378,6,6,6,6
38,33,ND,Golden Valley County,,,1744,6,6,6,6
38,35,ND,Grand Forks County,"Grand Forks, ND-MN",103144,72413,4,4,4,4
38,37,ND,Grant County,,,2243,6,6,6,6
38,39,ND,Griggs County,,,2252,6,6,6,6
38,41,ND,Hettinger County,,,2406,6,6,6,6
38,43,ND,Kidder County,,,2393,6,6,6,6
38,45,ND,LaMoure County,,,4098,6,6,6,6
38,47,ND,Logan County,,,1855,6,6,6,6
38,49,ND,McHenry County,"Minot, ND",76279,5189,4,5,5,6
38,51,ND,McIntosh County,,,2475,6,6,6,6
38,53,ND,McKenzie County,,,13908,6,6,6,6
38,55,ND,McLean County,,,9824,6,6,6,6
38,57,ND,Mercer County,,,8333,6,6,6,6
